type,slope,resonance,input_amplitude,rms,early_rms,output_peak,fundamental_amplitude,finite,stage1_limit_hits,stage2_limit_hits,stage1_max_prelimit,stage2_max_prelimit
LPF,24,114,0.001,0.00635976770072,0.00556484837835,0.0108995046467,0.00890954332875,1,0,0,2.76074558036,2.30033483355
LPF,24,115,0.001,0.00698641027095,0.00601324685466,0.0122386449948,0.00976636057652,1,0,0,3.10026249128,2.58315920713
LPF,24,116,0.001,0.00753950560434,0.00639899800087,0.0134491967037,0.0105189182409,1,0,0,3.40731096137,2.83894307317
LPF,24,117,0.001,0.00799630381443,0.00671107981351,0.0144676277414,0.0111379029386,1,0,0,3.66566785782,3.05415989435
LPF,24,118,0.001,0.00834452037699,0.00694528237868,0.0152545981109,0.011608242453,1,0,0,3.86533065883,3.22048037296
LPF,24,119,0.001,0.00858356963301,0.00710430026513,0.0157999247313,0.011930386517,1,0,0,4.00369635449,3.33573853383
LPF,24,120,0.001,0.00872402581586,0.00719708666246,0.0161222014576,0.012119388273,1,0,0,4.08547194937,3.40385680678
LPF,24,121,0.001,0.008786069466,0.00723792384124,0.0162649918348,0.0122028110508,1,0,0,4.12170498206,3.43403844787
LPF,24,122,0.001,0.00879858338003,0.00724614952659,0.016293823719,0.0122196322364,1,0,0,4.12902113681,3.44013269985
LPF,24,123,0.001,0.0227545447325,0.0227531812299,0.0321808718145,0.0321130655216,1,20170,0,8.15661071185,6.79420013089
LPF,24,124,0.001,0.0229051718157,0.0229019866697,0.0323908515275,0.0313471414091,1,24995,0,8.2144310439,6.84219511673
LPF,24,125,0.001,0.0230237732642,0.023024463746,0.0325567312539,0.0257630892264,1,27798,0,8.25754944716,6.87965294254
LPF,24,126,0.001,0.0231256484291,0.0231263340774,0.0326996445656,0.0144452038442,1,29980,0,8.29410537535,6.91135774314
LPF,24,127,0.001,0.0232203876365,0.02322189239,0.0328292511404,0.00318327652103,1,31779,0,8.32605876589,6.93959504768
LPF,24,0,1.000,0.00139796435304,0.00139822538939,0.917822599411,0.00197684973882,1,0,0,0.590668706109,0.514547687832
LPF,24,1,1.000,0.0018059636033,0.0018061936265,0.917832911015,0.00255400088942,1,0,0,0.687819189586,0.593291746694
LPF,24,2,1.000,0.00202329752474,0.00202351900733,0.917837142944,0.00286142443877,1,0,0,0.739928820847,0.638760969799
LPF,24,3,1.000,0.00221508364428,0.00221530049857,0.9178404212,0.00313270475891,1,0,0,0.807912831026,0.696414727708
LPF,24,4,1.000,0.00239665161196,0.00239686597546,0.917843103409,0.00338952810826,1,0,0,0.8695852615,0.748420687427
LPF,24,5,1.000,0.00257394689332,0.0025741602223,0.91784542799,0.0036403052999,1,0,0,0.92733992882,0.796881948123
LPF,24,6,1.000,0.00275007489052,0.00275028829402,0.917847514153,0.00388942940485,1,0,0,0.990230407768,0.842856724302
LPF,24,7,1.000,0.0029269504874,0.00292716486703,0.917849361897,0.00413960930137,1,0,0,1.05359751524,0.887181118252
LPF,24,8,1.000,0.00310589577572,0.00310611190888,0.917851090431,0.00439271525738,1,0,0,1.11741421349,0.936024797949
LPF,24,9,1.000,0.00328790466377,0.0032881232409,0.917852699757,0.00465015326358,1,0,0,1.18192324795,0.99029355688
LPF,24,10,1.000,0.00347377646104,0.00347399810929,0.917854189873,0.00491305401149,1,0,0,1.24811722366,1.04524359655
LPF,24,11,1.000,0.00366419006079,0.00366441537133,0.91785556078,0.00518237783725,1,0,0,1.31623793652,1.10106406505
LPF,24,12,1.000,0.00385974824101,0.00385997777252,0.917856872082,0.00545897739284,1,0,0,1.38610026988,1.15783118158
LPF,24,13,1.000,0.00406100581261,0.00406124010453,0.917858123779,0.00574363746642,1,0,0,1.45797163468,1.21668002027
LPF,24,14,1.000,0.00426848838399,0.00426872796622,0.917859315872,0.00603710152785,1,0,0,1.53220950423,1.27834006588
LPF,24,15,1.000,0.00448270554277,0.0044829509342,0.917860388756,0.00634009037627,1,0,0,1.60881483099,1.34177075995
LPF,24,16,1.000,0.00470416046031,0.00470441217729,0.917861461639,0.00665331572713,1,0,0,1.68802013717,1.40756253836
LPF,24,17,1.000,0.00493335724543,0.00493361580672,0.917862474918,0.00697749061493,1,0,0,1.77002946986,1.47579469436
LPF,24,18,1.000,0.00517080678352,0.00517107271471,0.917863428593,0.00731333765329,1,0,0,1.85496417967,1.54637185724
LPF,24,19,1.000,0.00541703159454,0.00541730542823,0.917864322662,0.00766159590713,1,0,0,1.94307969827,1.61972241586
LPF,24,20,1.000,0.00567256999224,0.00567285226708,0.917865157127,0.00802302677595,1,0,0,2.03451568222,1.69582270625
LPF,24,21,1.000,0.00593797983708,0.00593827110663,0.917865991592,0.00839841930268,1,0,0,2.12949067644,1.77479522301
LPF,24,22,1.000,0.00621384201411,0.00621414284877,0.917866826057,0.00878859509311,1,0,0,2.22821342449,1.85699366428
LPF,24,23,1.000,0.00650076371884,0.00650107470093,0.917867600918,0.00919441296368,1,0,0,2.33089296851,1.94244291089
LPF,24,24,1.000,0.00679938173907,0.00679970347376,0.917868316174,0.00961677358356,1,0,0,2.4377683521,2.03133369879
LPF,24,25,1.000,0.00711036567366,0.00711069879284,0.917869031429,0.0100566240275,1,0,0,2.54906884954,2.12398268382
LPF,24,26,1.000,0.00743442126425,0.00743476641173,0.91786968708,0.0105149624882,1,0,0,2.6650549155,2.22047919375
LPF,24,27,1.000,0.00777229381641,0.00777265167009,0.917870342731,0.0109928431155,1,0,0,2.78598943638,2.32107619702
LPF,24,28,1.000,0.00812477181489,0.00812514307468,0.917870938778,0.0114913811294,1,0,0,2.91215361735,2.4261590476
LPF,24,29,1.000,0.00849269065401,0.0084930760623,0.917871534824,0.0120117580969,1,0,0,3.04385307723,2.53592036398
LPF,24,30,1.000,0.00887693671557,0.0088773370406,0.917872130871,0.0125552276994,1,0,0,3.18139681611,2.65055485743
LPF,24,31,1.000,0.00927845163762,0.00927886767992,0.917872667313,0.0131231217704,1,0,0,3.32512755448,2.77034309642
LPF,24,32,1.000,0.00969823693873,0.00969866954946,0.917873203754,0.0137168568364,1,0,0,3.47540260467,2.89558506878
LPF,24,33,1.000,0.0101373590121,0.0101378090771,0.917873740196,0.01433794118,1,0,0,3.63260050546,3.02659679998
LPF,24,34,1.000,0.0105969545073,0.010597422958,0.917874217033,0.0149879824518,1,0,0,3.79713263237,3.16371937667
LPF,24,35,1.000,0.0110782361611,0.0110787239827,0.917874693871,0.0156686959181,1,0,0,3.96943058458,3.30731233843
LPF,24,36,1.000,0.0115824991626,0.0115830073857,0.917875170708,0.0163819134627,1,0,0,4.14995526245,3.45776465998
LPF,24,37,1.000,0.0121111280485,0.0121116577646,0.91787558794,0.0171295933398,1,0,0,4.33920784769,3.61548677748
LPF,24,38,1.000,0.0126656042715,0.0126661566352,0.917876005173,0.0179138308786,1,0,0,4.53771354356,3.7809225014
LPF,24,39,1.000,0.0132475144258,0.0132480906521,0.917876422405,0.0187368701173,1,0,0,4.74603811566,3.95454463743
LPF,24,40,1.000,0.0138585592581,0.0138591606305,0.917876839638,0.0196011165476,1,0,0,4.96479855992,4.1368595372
LPF,24,41,1.000,0.0145005635724,0.0145011914708,0.917877197266,0.0205091511247,1,0,0,5.1946380298,4.32841352256
LPF,24,42,1.000,0.015175487137,0.0151761429983,0.917877554893,0.0214637456927,1,0,0,5.43625885123,4.52979056496
LPF,24,43,1.000,0.0158854364688,0.0158861218304,0.917877912521,0.0224678796528,1,0,0,5.69042097944,4.74161819392
LPF,24,44,1.000,0.0166326781252,0.0166333946255,0.917878270149,0.023524758763,1,0,0,5.95792534896,4.9645726876
LPF,24,45,1.000,0.0174196530848,0.0174204024483,0.917878627777,0.0246378354775,1,0,0,6.23964393352,5.1993851194
LPF,24,46,1.000,0.0182489927354,0.0182497768058,0.9178789258,0.0258108315593,1,0,0,6.53652879557,5.44683777194
LPF,24,47,1.000,0.0191235365428,0.0191243572906,0.917879223824,0.0270477630716,1,0,0,6.84958180675,5.70777756969
LPF,24,48,1.000,0.020046351527,0.0200472110442,0.917879521847,0.0283529679232,1,0,0,7.17989784272,5.98311906482
LPF,24,49,1.000,0.021020753923,0.0210216544567,0.91787981987,0.029731136506,1,0,0,7.52866041972,6.27385456824
LPF,24,50,1.000,0.0220503332458,0.0220512771847,0.917880058289,0.0311873457305,1,0,0,7.89715652913,6.58105094406
LPF,24,51,1.000,0.022613615241,0.0226145908151,0.917880356312,0.031984033958,1,18791,0,8.10476985553,6.74977509298
LPF,24,52,1.000,0.0227538252506,0.0227548163202,0.91788059473,0.0321823399447,1,23129,0,8.16087482558,6.79510064004
LPF,24,53,1.000,0.0228481834142,0.0228491799839,0.917880833149,0.0323157956103,1,25618,0,8.1964956378,6.82714411719
LPF,24,54,1.000,0.0229223401607,0.0229233435359,0.917881071568,0.032420680171,1,27434,0,8.22543073978,6.85253496679
LPF,24,55,1.000,0.0229844108692,0.0229854102305,0.917881309986,0.0325084716432,1,28879,0,8.25099728531,6.87484631892
LPF,24,56,1.000,0.0230381875226,0.0230391780464,0.917881548405,0.0325845332235,1,30074,0,8.27353593868,6.89345124876
LPF,24,57,1.000,0.0230857964526,0.0230867788259,0.917881727219,0.0326518720668,1,31095,0,8.29376144987,6.91069392913
LPF,24,58,1.000,0.0231285624351,0.0231295367648,0.917881906033,0.032712361801,1,31990,0,8.31188353116,6.92622409237
LPF,24,59,1.000,0.0231673783025,0.0231683418333,0.917882144451,0.0327672651323,1,32789,0,8.32831951828,6.93989284285
LPF,24,60,1.000,0.0232028829935,0.0232038314205,0.917882323265,0.0328174856366,1,33516,0,8.3433695955,6.95222727442
LPF,24,61,1.000,0.0232355539614,0.0232364831749,0.917882502079,0.0328636984836,1,34187,0,8.35725682763,6.96362585755
LPF,24,62,1.000,0.0232657598977,0.023266668095,0.917882680893,0.0329064250491,1,34795,0,8.37013750385,6.97416770122
LPF,24,63,1.000,0.0232937923703,0.0232946798704,0.917882800102,0.0329460776157,1,35350,0,8.38212968556,6.98547780069
LPF,24,64,1.000,0.0233198866901,0.0233207547288,0.917882978916,0.0329829889396,1,35866,0,8.39333593402,6.99550211791
LPF,24,65,1.000,0.0233442368969,0.0233450861877,0.91788315773,0.0330174334356,1,36338,0,8.40384194141,7.00452927181
LPF,24,66,1.000,0.0233670058539,0.0233678359235,0.917883276939,0.0330496414341,1,36772,0,8.4137135092,7.01292639843
LPF,24,67,1.000,0.0233883322551,0.0233891418821,0.917883396149,0.0330798090615,1,37186,0,8.42300412109,7.02076874563
LPF,24,68,1.000,0.0234083356642,0.0234091241235,0.917883574963,0.0331081053925,1,37570,0,8.43175656852,7.02808198514
LPF,24,69,1.000,0.0234271201737,0.0234278872027,0.917883694172,0.0331346776359,1,37937,0,8.44001229592,7.03490729147
LPF,24,70,1.000,0.0234447772227,0.0234455233863,0.917883813381,0.0331596551064,1,38275,0,8.44780465003,7.041307114
LPF,24,71,1.000,0.0234613876349,0.0234621134655,0.91788393259,0.0331831521012,1,38591,0,8.45513239004,7.0473052012
LPF,24,72,1.000,0.0234770235873,0.0234777293705,0.9178840518,0.0332052706926,1,38882,0,8.46202154348,7.05290479037
LPF,24,73,1.000,0.0234917497694,0.0234924356053,0.917884171009,0.0332261023657,1,39159,0,8.46851520917,7.05814277597
LPF,24,74,1.000,0.0235056244311,0.0235062903699,0.917884230614,0.0332457295,1,39425,0,8.47462821886,7.06304497754
LPF,24,75,1.000,0.0235187003116,0.0235193466143,0.917884349823,0.0332642266792,1,39678,0,8.48039343817,7.06770346673
LPF,24,76,1.000,0.0235310253954,0.0235316525151,0.917884469032,0.0332816617715,1,39913,0,8.48582650867,7.07213059819
LPF,24,77,1.000,0.0235426435884,0.0235432521822,0.917884528637,0.0332980968798,1,40132,0,8.49095139537,7.07630751546
LPF,24,78,1.000,0.0235535951497,0.0235541860663,0.917884588242,0.0333135889508,1,40339,0,8.4957845639,7.08023722877
LPF,24,79,1.000,0.0235639171596,0.0235644912954,0.917884707451,0.0333281904361,1,40531,0,8.50034414469,7.08391610579
LPF,24,80,1.000,0.0235736438912,0.0235742018349,0.917884767056,0.0333419498179,1,40711,0,8.50464451881,7.08735653506
LPF,24,81,1.000,0.0235828071338,0.0235833492942,0.91788482666,0.0333549120652,1,40888,0,8.50870015441,7.0905755519
LPF,24,82,1.000,0.0235914363946,0.0235919631568,0.917884945869,0.0333671189195,1,41053,0,8.51252363598,7.09358669958
LPF,24,83,1.000,0.0235995591806,0.0236000708975,0.917885005474,0.0333786092927,1,41206,0,8.51612643678,7.09739433334
LPF,24,84,1.000,0.023607201221,0.023607698138,0.917885065079,0.033389419582,1,41351,0,8.51952056562,7.10115149936
LPF,24,85,1.000,0.0236143865588,0.0236148690885,0.917885124683,0.0333995837988,1,41493,0,8.52271403181,7.10456347357
LPF,24,86,1.000,0.0236211377671,0.0236216064585,0.917885184288,0.0334091338769,1,41626,0,8.52571992495,7.10764655318
LPF,24,87,1.000,0.0236274760578,0.0236279316128,0.917885243893,0.0334180998255,1,41749,0,8.52854164422,7.11044874172
LPF,24,88,1.000,0.0236334214221,0.0236338646331,0.917885243893,0.0334265099272,1,41861,0,8.53119579863,7.11301956618
LPF,24,89,1.000,0.0236389927427,0.0236394243959,0.917885303497,0.0334343908966,1,41965,0,8.53368113847,7.11551774866
LPF,24,90,1.000,0.0236442078512,0.023644628744,0.917885363102,0.0334417679608,1,42067,0,8.53601340058,7.11802603424
LPF,24,91,1.000,0.0236490836668,0.023649494598,0.917885422707,0.0334486650565,1,42156,0,8.53819452814,7.12031203366
LPF,24,92,1.000,0.023653636238,0.0236540379603,0.917885422707,0.0334551048887,1,42240,0,8.54023038785,7.12240570419
LPF,24,93,1.000,0.0236578808134,0.0236582740158,0.917885482311,0.0334611090298,1,42319,0,8.54213455454,7.12432936613
LPF,24,94,1.000,0.0236618319512,0.0236622172575,0.917885482311,0.033466698076,1,42391,0,8.54390564543,7.1260997992
LPF,24,95,1.000,0.0236655035136,0.0236658814815,0.917885541916,0.0334718916387,1,42458,0,8.54555073918,7.12773023874
LPF,24,96,1.000,0.02366890876,0.0236692798961,0.917885541916,0.033476708476,1,42520,0,8.54708213597,7.12923154065
LPF,24,97,1.000,0.0236720603811,0.0236724251537,0.917885601521,0.0334811665416,1,42580,0,8.54849856203,7.1306097928
LPF,24,98,1.000,0.0236749705735,0.0236753294351,0.917885601521,0.0334852830902,1,42630,0,8.549805681,7.13187116241
LPF,24,99,1.000,0.0236776510374,0.0236780044005,0.917885661125,0.0334890746737,1,42681,0,8.55101033312,7.13302451688
LPF,24,100,1.000,0.0236801130322,0.023680461293,0.917885661125,0.0334925572208,1,42721,0,8.55212029591,7.13407749128
LPF,24,101,1.000,0.0236823674142,0.0236827109391,0.917885661125,0.0334957460892,1,42766,0,8.55313617954,7.13503681687
LPF,24,102,1.000,0.0236844246763,0.02368476383,0.91788572073,0.033498656123,1,42800,0,8.5540628271,7.13590854286
LPF,24,103,1.000,0.0236862949788,0.0236866301155,0.91788572073,0.0335013016949,1,42833,0,8.55490491472,7.13669819012
LPF,24,104,1.000,0.0236879881614,0.0236883196143,0.91788572073,0.0335036967249,1,42861,0,8.55566696628,7.13741086129
LPF,24,105,1.000,0.0236895137972,0.0236898419085,0.91788572073,0.0335058547547,1,42890,0,8.55635592168,7.13805132202
LPF,24,106,1.000,0.0236908812133,0.0236912063026,0.917885780334,0.0335077889787,1,42915,0,8.55697401363,7.13862406264
LPF,24,107,1.000,0.0236920994612,0.0236924218222,0.917885780334,0.0335095122011,1,42935,0,8.55752453944,7.13913334621
LPF,24,108,1.000,0.0236931774507,0.0236934973815,0.917885780334,0.0335110370252,1,42955,0,8.55801156127,7.13958324711
LPF,24,109,1.000,0.0236941238839,0.0236944416588,0.917885780334,0.0335123757609,1,42976,0,8.55843905273,7.13997768277
LPF,24,110,1.000,0.0236949472887,0.0236952631766,0.917885780334,0.0335135404712,1,42992,0,8.55881091087,7.14032044053
LPF,24,111,1.000,0.0236956561303,0.0236959704034,0.917885780334,0.0335145431308,1,43005,0,8.55913096831,7.14061520116
LPF,24,112,1.000,0.0236962586806,0.023696571561,0.917885839939,0.0335153954403,1,43015,0,8.55940300574,7.14086556005
LPF,24,113,1.000,0.023696763246,0.0236970749563,0.917885839939,0.0335161091495,1,43027,0,8.55963076516,7.14107504704
LPF,24,114,1.000,0.0236971779946,0.0236974887355,0.917885839939,0.0335166958124,1,43031,0,8.55981796431,7.14124714584
LPF,24,115,1.000,0.0236975111122,0.0236978210753,0.917885839939,0.0335171670079,1,43038,0,8.55996831295,7.14138531397
LPF,24,116,1.000,0.0236977708633,0.0236980802254,0.917885839939,0.0335175344262,1,43043,0,8.56008553197,7.14149300432
LPF,24,117,1.000,0.023697965529,0.0236982744374,0.917885839939,0.0335178097811,1,43047,0,8.560173377,7.14157369018
LPF,24,118,1.000,0.0236981035683,0.0236984121559,0.917885839939,0.0335180050379,1,43051,0,8.56023566943,7.1416308965
LPF,24,119,1.000,0.023698193692,0.0236985020669,0.917885839939,0.0335181325179,1,43049,0,8.56027634034,7.14166824247
LPF,24,120,1.000,0.0236982450176,0.023698553272,0.917885839939,0.033518205118,1,43051,0,8.5602994996,7.14168950693
LPF,24,121,1.000,0.0236982673208,0.0236985755266,0.917885839939,0.0335182366659,1,43051,0,8.56030956342,7.14169874704
LPF,24,122,1.000,0.0236982717909,0.0236985799841,0.917885839939,0.0335182429888,1,43051,0,8.56031158115,7.1417005996
LPF,24,123,1.000,0.0237372345722,0.0237374444301,0.917886197567,0.0335733548581,1,43785,0,8.57802050907,7.15750792398
LPF,24,124,1.000,0.0237775102266,0.0237776176684,0.917886555195,0.0336303211191,1,44525,0,8.59653682816,7.17502698529
LPF,24,125,1.000,0.0238162876931,0.0238162759887,0.917886972427,0.0336851649996,1,45274,0,8.61448733616,7.19725245101
LPF,24,126,1.000,0.0238536601398,0.0238535334693,0.917887330055,0.0337380179022,1,45969,0,8.63185531898,7.22238884803
LPF,24,127,1.000,0.0238897097723,0.0238894618387,0.917887687683,0.0337889956516,1,46667,0,8.64871268126,7.24427503801
HPF,12,0,0.001,1.67786076844e-06,1.67796484595e-06,0.000919233774766,2.3722625226e-06,1,0,0,0.000590668706776,0.000418851033664
HPF,12,1,0.001,2.16759250942e-06,2.16763529669e-06,0.00091940438142,3.06484390251e-06,1,0,0,0.000687819190549,0.00054082548851
HPF,12,2,0.001,2.42846007762e-06,2.42847686106e-06,0.000919490179513,3.43375215907e-06,1,0,0,0.000739928815914,0.000605491202966
HPF,12,3,0.001,2.65866104351e-06,2.65865729855e-06,0.000919562065974,3.75928854306e-06,1,0,0,0.000807912825816,0.000661879426275
HPF,12,4,0.001,2.87659625915e-06,2.87657465821e-06,0.000919626501855,4.06747656459e-06,1,0,0,0.000869585256049,0.000715846459976
HPF,12,5,0.001,3.08940232187e-06,3.08936444543e-06,0.000919686106499,4.36840919293e-06,1,0,0,0.000927339923153,0.000768574114433
HPF,12,6,0.001,3.30080678317e-06,3.30075365473e-06,0.000919742102269,4.66735812209e-06,1,0,0,0.000990230411721,0.000821015528089
HPF,12,7,0.001,3.51310814653e-06,3.51304045506e-06,0.000919795245863,4.96757399606e-06,1,0,0,0.00105359751917,0.000873768641924
HPF,12,8,0.001,3.72789336971e-06,3.72781157978e-06,0.000919846061151,5.27130114251e-06,1,0,0,0.00111741421738,0.00092702339825
HPF,12,9,0.001,3.94635547023e-06,3.94625988917e-06,0.000919894780964,5.58022674957e-06,1,0,0,0.00118192325178,0.000981067960578
HPF,12,10,0.001,4.16945388053e-06,4.1693446953e-06,0.000919941754546,5.89570764971e-06,1,0,0,0.00124811720988,0.00103653229921
HPF,12,11,0.001,4.39800348031e-06,4.3978807888e-06,0.000919987040106,6.2188962349e-06,1,0,0,0.00131623792246,0.00109332437596
HPF,12,12,0.001,4.63272780111e-06,4.63259162041e-06,0.000920030870475,6.55081570178e-06,1,0,0,0.00138610025557,0.00115164699288
HPF,12,13,0.001,4.8742927815e-06,4.87414306302e-06,0.000920073362067,6.89240779023e-06,1,0,0,0.00145797161381,0.00121169968604
HPF,12,14,0.001,5.12332931145e-06,5.12316595479e-06,0.000920114514884,7.24456466689e-06,1,0,0,0.0015322094826,0.00127360969682
HPF,12,15,0.001,5.38044904139e-06,5.38027189404e-06,0.000920154445339,7.60815128321e-06,1,0,0,0.00160881480859,0.0013375290883
HPF,12,16,0.001,5.64625592495e-06,5.64606478601e-06,0.000920193211641,7.98402169968e-06,1,0,0,0.00168802012661,0.00140360801097
HPF,12,17,0.001,5.92135504336e-06,5.92114967702e-06,0.000920230871998,8.37303156553e-06,1,0,0,0.00177002945865,0.00147199689418
HPF,12,18,0.001,6.20635960133e-06,6.20613972013e-06,0.000920267484616,8.77604801257e-06,1,0,0,0.00185496416778,0.00154284818777
HPF,12,19,0.001,6.50189676661e-06,6.50166205083e-06,0.000920303107705,9.19395791343e-06,1,0,0,0.00194307969488,0.00161631780155
HPF,12,20,0.001,6.8086126721e-06,6.80836276129e-06,0.000920337741263,9.62767495557e-06,1,0,0,0.00203451567832,0.00169256633876
HPF,12,21,0.001,7.1271769045e-06,7.12691140325e-06,0.000920371385291,1.00781459889e-05,1,0,0,0.00212949068104,0.00177176018707
HPF,12,22,0.001,7.45828668587e-06,7.45800515819e-06,0.000920404097997,1.05463569391e-05,1,0,0,0.00222821342885,0.00185407257935
HPF,12,23,0.001,7.802670818e-06,7.80237278565e-06,0.000920435937587,1.10333383859e-05,1,0,0,0.00233089295722,0.00193968506991
HPF,12,24,0.001,8.16109361896e-06,8.16077856713e-06,0.00092046696227,1.15401711292e-05,1,0,0,0.00243776834071,0.00202878746434
HPF,12,25,0.001,8.53435879102e-06,8.53402616834e-06,0.000920497055631,1.20679916593e-05,1,0,0,0.00254906886214,0.00212157956133
HPF,12,26,0.001,8.92331341662e-06,8.92296262756e-06,0.000920526334085,1.26179978074e-05,1,0,0,0.00266505492829,0.00221827194292
HPF,12,27,0.001,9.3288520799e-06,9.32848248451e-06,0.000920554855838,1.31914545736e-05,1,0,0,0.0027859894438,0.00231908699762
HPF,12,28,0.001,9.75192114703e-06,9.75153206369e-06,0.000920582562685,1.37897001801e-05,1,0,0,0.00291215362516,0.00242425999053
HPF,12,29,0.001,1.01935233504e-05,1.0193114043e-05,0.000920609512832,1.4414152553e-05,1,0,0,0.0030438531023,0.00253404019269
HPF,12,30,0.001,1.06547225601e-05,1.06542922573e-05,0.000920635706279,1.50663160702e-05,1,0,0,0.00318139680246,0.00264869208166
HPF,12,31,0.001,1.11366490102e-05,1.11361968699e-05,0.000920661201235,1.57477889512e-05,1,0,0,0.00332512754114,0.00276849662505
HPF,12,32,0.001,1.16405047946e-05,1.16400299449e-05,0.000920685939491,1.64602710289e-05,1,0,0,0.00347540258466,0.00289375265905
HPF,12,33,0.001,1.21675698753e-05,1.21670713646e-05,0.000920709979255,1.72055722455e-05,1,0,0,0.003632600511,0.00302477837473
HPF,12,34,0.001,1.27192085293e-05,1.2718685351e-05,0.000920733378734,1.79856217687e-05,1,0,0,0.00379713263727,0.00316191292538
HPF,12,35,0.001,1.32968763784e-05,1.32963274643e-05,0.000920756079722,1.88024779329e-05,1,0,0,0.0039694305794,0.0033055181696
HPF,12,36,0.001,1.39021279825e-05,1.39015521984e-05,0.000920778140426,1.96583389755e-05,1,0,0,0.00414995525336,0.00345598056598
HPF,12,37,0.001,1.45366251854e-05,1.45360213141e-05,0.000920799560845,2.05555548398e-05,1,0,0,0.00433920783825,0.00361371323528
HPF,12,38,0.001,1.52021461023e-05,1.52015128644e-05,0.00092082034098,2.14966398822e-05,1,0,0,0.00453771353298,0.00377915821181
HPF,12,39,0.001,1.59005950736e-05,1.5899931093e-05,0.000920840539038,2.24842869489e-05,1,0,0,0.00474603810461,0.00395278890314
HPF,12,40,0.001,1.66340134886e-05,1.66333172963e-05,0.00092086015502,2.35213826802e-05,1,0,0,0.00496479854698,0.00413511278199
HPF,12,41,0.001,1.74045915809e-05,1.7403861628e-05,0.000920879130717,2.46110241907e-05,1,0,0,0.0051946380108,0.00432667433694
HPF,12,42,0.001,1.8214681562e-05,1.82139161927e-05,0.000920897582546,2.57565376401e-05,1,0,0,0.00543625883135,0.0045280583111
HPF,12,43,0.001,1.90668118917e-05,1.90660093342e-05,0.000920915452298,2.69614984131e-05,1,0,0,0.00569042098183,0.00473989326195
HPF,12,44,0.001,1.9963702994e-05,1.99628613632e-05,0.000920932798181,2.8229753342e-05,1,0,0,0.00595792532185,0.00496285547914
HPF,12,45,0.001,2.0908284726e-05,2.09074020166e-05,0.000920949561987,2.95654454092e-05,1,0,0,0.0062396438939,0.00519767330238
HPF,12,46,0.001,2.19037154451e-05,2.19027894846e-05,0.000920965860132,3.09730407089e-05,1,0,0,0.00653652875506,0.00544513188631
HPF,12,47,0.001,2.29534032724e-05,2.29524317932e-05,0.000920981634408,3.24573585149e-05,1,0,0,0.00684958177936,0.00570607846588
HPF,12,48,0.001,2.40610294654e-05,2.40600100171e-05,0.000920996884815,3.40236043309e-05,1,0,0,0.00717989783684,0.00598142818275
HPF,12,49,0.001,2.52305744048e-05,2.5229504321e-05,0.000921011669561,3.56774066374e-05,1,0,0,0.00752866042254,0.00627217054113
HPF,12,50,0.001,2.6466346461e-05,2.64652229707e-05,0.000921025988646,3.74248577098e-05,1,0,0,0.00789715653126,0.00657937657133
HPF,12,51,0.001,2.77730139435e-05,2.77718340059e-05,0.000921039783861,3.92725587981e-05,1,0,0,0.00828676974045,0.00690420678979
HPF,12,52,0.001,2.91556407504e-05,2.91544011715e-05,0.000921053171623,4.12276705356e-05,1,0,0,0.00869899949952,0.00724792005702
HPF,12,53,0.001,3.06197261407e-05,3.0618423437e-05,0.000921066151932,4.32979691804e-05,1,0,0,0.0091354773307,0.00761188344955
HPF,12,54,0.001,3.21712489126e-05,3.21698793492e-05,0.000921078666579,4.54919090854e-05,1,0,0,0.00959797572778,0.00799758327862
HPF,12,55,0.001,3.3816717198e-05,3.38152767845e-05,0.000921090715565,4.78186931104e-05,1,0,0,0.0100884221809,0.00840663740816
HPF,12,56,0.001,3.55632236429e-05,3.55617080877e-05,0.000921102415305,5.02883506507e-05,1,0,0,0.0106094159561,0.00884080904737
HPF,12,57,0.001,3.74185079026e-05,3.74169125544e-05,0.000921113649383,5.29118260082e-05,1,0,0,0.0111628713741,0.00930202221995
HPF,12,58,0.001,3.93910263914e-05,3.93893462628e-05,0.000921124534216,5.57010770217e-05,1,0,0,0.0117512992606,0.00979237914328
HPF,12,59,0.001,4.14900310137e-05,4.14882607085e-05,0.000921135069802,5.86691863972e-05,1,0,0,0.0123774595605,0.0103141797875
HPF,12,60,0.001,4.37256578508e-05,4.37237915321e-05,0.000921145139728,6.18304871155e-05,1,0,0,0.0130443759562,0.0108699439275
HPF,12,61,0.001,4.61090274012e-05,4.61070587729e-05,0.000921154918615,6.52007041779e-05,1,0,0,0.0137553657175,0.0114624360518
HPF,12,62,0.001,4.86523578927e-05,4.86502801302e-05,0.000921164290048,6.87971148353e-05,1,0,0,0.0145140734348,0.0120946935527
HPF,12,63,0.001,5.13690940313e-05,5.13668997155e-05,0.000921173370443,7.2638730647e-05,1,0,0,0.0153245091741,0.0127700586914
HPF,12,64,0.001,5.4274052861e-05,5.42717339541e-05,0.000921182101592,7.67465037338e-05,1,0,0,0.0161910916299,0.0134922149199
HPF,12,65,0.001,5.73835904611e-05,5.73811382257e-05,0.000921190483496,8.11435624977e-05,1,0,0,0.0171186968812,0.0142652282389
HPF,12,66,0.001,6.07157913718e-05,6.07131963002e-05,0.000921198516153,8.585547948e-05,1,0,0,0.0181127153161,0.0150935943923
HPF,12,67,0.001,6.42906861644e-05,6.42879378885e-05,0.000921206257772,9.09105790177e-05,1,0,0,0.0191791126533,0.0159822928445
