type,slope,resonance,input_amplitude,rms,early_rms,output_peak,fundamental_amplitude,finite,stage1_limit_hits,stage2_limit_hits,stage1_max_prelimit,stage2_max_prelimit
LPF,12,118,0.001,0.00115817464331,0.00115767573832,0.00163841887843,0.00163772272605,1,0,31036,0.345644553828,8.3249020858
LPF,12,119,0.001,0.00181505683166,0.00180707754547,0.00258027715608,0.00256654702004,1,0,34331,0.544351169305,8.41060642491
LPF,12,120,0.001,0.00324555455863,0.00315206962803,0.00478039635345,0.00458665643416,1,0,38895,1.0085864116,8.55938553311
LPF,12,121,0.001,0.00640790649892,0.00576687325618,0.0105582550168,0.00900445401793,1,0,45029,2.22827607797,8.83062087924
LPF,12,122,0.001,0.0104915543153,0.00865099681137,0.0193867925555,0.0145707159438,1,0,50132,4.09392356775,9.12899450851
LPF,12,123,0.001,0.027309355123,0.0273112933256,0.0386125072837,0.038532972144,1,20170,75091,8.15661071185,9.62452934643
LPF,12,124,0.001,0.0274785439262,0.0274835064171,0.0388438664377,0.0376110522407,1,24995,77292,8.2144310439,9.64092291451
LPF,12,125,0.001,0.0276078735629,0.0276054423129,0.0390138663352,0.0308862748701,1,27798,78428,8.25754944716,9.6559718761
LPF,12,126,0.001,0.0277250246135,0.0277243035542,0.0391498804092,0.0173228294751,1,29980,79170,8.29410537535,9.67034432805
LPF,12,127,0.001,0.0278208424418,0.0278198567751,0.0392714180052,0.00383208731139,1,31779,79749,8.32605876589,9.68428755627
LPF,12,0,1.000,0.00167784577088,0.00167795525785,0.918718338013,0.00237224073109,1,0,0,0.590668706109,0.514547687832
LPF,12,1,1.000,0.00195281131983,0.00195288387301,0.918791890144,0.00276110315642,1,0,0,0.647629396301,0.560850146289
LPF,12,2,1.000,0.00208884232482,0.00208889905646,0.918823838234,0.00295347677257,1,0,0,0.673488530319,0.581743215349
LPF,12,3,1.000,0.00220400481995,0.00220404912324,0.918848931789,0.00311633660043,1,0,0,0.694298869512,0.598506921027
LPF,12,4,1.000,0.00230933928845,0.00230937287784,0.918870508671,0.00326529669099,1,0,0,0.712521733283,0.613153055438
LPF,12,5,1.000,0.00240909891146,0.00240912285427,0.918889760971,0.00340637212895,1,0,0,0.734081205335,0.633785397482
LPF,12,6,1.000,0.00250546466815,0.00250547970078,0.918907403946,0.00354264737631,1,0,0,0.763002314851,0.658367770986
LPF,12,7,1.000,0.00259973960881,0.00259974626828,0.918923795223,0.00367596527774,1,0,0,0.790796150704,0.681931784418
LPF,12,8,1.000,0.00269278335898,0.0026927820505,0.918939232826,0.00380754156045,1,0,0,0.817744717222,0.70472399362
LPF,12,9,1.000,0.00278520502085,0.00278519606326,0.918953835964,0.00393823764614,1,0,0,0.844042256092,0.726914357429
LPF,12,10,1.000,0.00287746073069,0.00287744437357,0.918967723846,0.00406869862233,1,0,0,0.869828946753,0.768116411372
LPF,12,11,1.000,0.00296990775894,0.00296988420415,0.918981075287,0.00419942975381,1,0,0,0.895209616169,0.812088991446
LPF,12,12,1.000,0.00306283673915,0.00306280614542,0.918993890285,0.00433084206274,1,0,0,0.92026487328,0.856326129846
LPF,12,13,1.000,0.0031564919157,0.00315645440924,0.919006228447,0.00446328096409,1,0,0,0.947046667047,0.90122480572
LPF,12,14,1.000,0.00325108448999,0.00325104017193,0.919018208981,0.00459704514074,1,0,0,0.975363079049,0.949690010815
LPF,12,15,1.000,0.00334680172066,0.00334675066969,0.919029772282,0.00473239941345,1,0,0,1.00398277325,1.00635042321
LPF,12,16,1.000,0.00344381336725,0.00344375564321,0.91904103756,0.00486958385398,1,0,0,1.03294591098,1.06525265174
LPF,12,17,1.000,0.00354227636458,0.00354221200651,0.919052004814,0.00500882039567,1,0,0,1.06228785703,1.12649771683
LPF,12,18,1.000,0.00364233832055,0.00364226735634,0.919062674046,0.00515031778044,1,0,0,1.09204015477,1.19031689597
LPF,12,19,1.000,0.00374414017918,0.0037440626197,0.919073104858,0.00529427532481,1,0,0,1.12223125219,1.25676811666
LPF,12,20,1.000,0.00384781831596,0.00384773416594,0.919083237648,0.00544088588346,1,0,0,1.15288705085,1.3258876741
LPF,12,21,1.000,0.00395350620977,0.00395341545409,0.919093191624,0.00559033821347,1,0,0,1.18403132606,1.39777247489
LPF,12,22,1.000,0.00406133582185,0.00406123843793,0.919102966785,0.00574281892477,1,0,0,1.21587359164,1.47251878001
LPF,12,23,1.000,0.00417143873931,0.00417133469661,0.919112443924,0.00589851409707,1,0,0,1.24871365715,1.55307778891
LPF,12,24,1.000,0.00428394715059,0.004283836407,0.919121801853,0.0060576106596,1,0,0,1.28225679318,1.63763014085
